SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,8461 Traminer Ct,San Jose,CA,95135,819988,2,2.0,SAN JOSE,1646,,1978,1,498,1300,Active,,,https://www.redfin.com/CA/San-Jose/8461-Traminer-Ct-95135/home/1109237,MLSListings,ML81990786,N,Y,37.283413,-121.753886
MLS Listing,,Single Family Residential,2385 Azevedo Pkwy,San Jose,CA,95125,1299000,3,3.5,SAN JOSE,1884,1973,2006,1,689,115,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/2385-Azevedo-Pkwy-95125/home/167457561,MLSListings,ML81989738,N,Y,37.2960211,-121.8643268
MLS Listing,,Single Family Residential,5819 Firestone Ct,San Jose,CA,95138,3298000,5,5.0,SAN JOSE,3408,7916,1998,1,968,205,Active,January-18-2025 01:30 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/San-Jose/5819-Firestone-Ct-95138/home/980866,MLSListings,ML81990778,N,Y,37.2741294,-121.7509341
MLS Listing,,Single Family Residential,1421 Blossom Hill Rd,San Jose,CA,95118,1500000,3,2.0,SAN JOSE,1189,6098,1960,1,1262,,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/1421-Blossom-Hill-Rd-95118/home/1217635,MLSListings,ML81990779,N,Y,37.2419514,-121.8907966
MLS Listing,,Condo/Co-op,1053 Dewberry Pl #201,San Jose,CA,95131,998000,2,2.5,SAN JOSE,1661,,2014,1,601,799,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/1053-Dewberry-Pl-95131/unit-201/home/95957576,MLSListings,ML81990772,N,Y,37.3801962,-121.8976067
MLS Listing,,Single Family Residential,8889 Wine Valley Cir,San Jose,CA,95135,1625000,2,2.0,SAN JOSE,2513,7418,1996,1,647,660,Active,,,https://www.redfin.com/CA/San-Jose/8889-Wine-Valley-Cir-95135/home/1745382,MLSListings,ML81990763,N,Y,37.2862408,-121.7417844
MLS Listing,,Mobile/Manufactured Home,2151 Oakland Rd #189,San Jose,CA,95131,388000,3,2.0,SAN JOSE,1440,,1972,1,269,,Active,,,https://www.redfin.com/CA/San-Jose/2151-Old-Oakland-Rd-95131/unit-189/home/97598008,MLSListings,ML81990753,N,Y,37.3964341,-121.902613
MLS Listing,,Condo/Co-op,88 Bush St #2131,San Jose,CA,95126,725000,1,1.5,SAN JOSE,842,,2008,1,861,594,Active,January-18-2025 01:30 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/88-Bush-St-95126/unit-2131/home/17290370,MLSListings,ML81990750,N,Y,37.3300038,-121.9045232
MLS Listing,,Multi-Family (2-4 Unit),5847 El Dori Dr,San Jose,CA,95123,1500000,5,4.0,SAN JOSE,2414,6893,1969,1,621,,Active,,,https://www.redfin.com/CA/San-Jose/5847-El-Dori-Dr-95123/home/997057,MLSListings,ML81990743,N,Y,37.2466782,-121.8638312
MLS Listing,,Single Family Residential,5485 Sierra Rd,San Jose,CA,95132,1598000,3,2.0,San Jose,1658,225205,1988,1,964,,Active,January-18-2025 01:30 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/5485-Sierra-Rd-95132/home/1100770,MLSListings,ML81990498,N,Y,37.4177433,-121.7821741
MLS Listing,,Single Family Residential,1162 Locust St,San Jose,CA,95110,945000,4,2.0,SAN JOSE,1356,5535,1926,1,697,,Active,January-18-2025 01:30 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/San-Jose/1162-Locust-St-95110/home/956599,MLSListings,ML81989750,N,Y,37.3156831,-121.8822866
MLS Listing,,Single Family Residential,3573 Amber Dr,San Jose,CA,95117,1998000,4,3.0,SAN JOSE,2407,6000,1962,1,830,,Active,January-18-2025 01:30 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/3573-Amber-Dr-95117/home/1699695,MLSListings,ML81990720,N,Y,37.305381,-121.9623411
MLS Listing,,Townhouse,2727 Montecito Vista Way,San Jose,CA,95111,1230000,4,3.5,SAN JOSE,2126,1495,2015,1,579,248,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/2727-Montecito-Vista-Way-95111/home/167457926,MLSListings,ML81990698,N,Y,37.290654,-121.8546518
MLS Listing,,Single Family Residential,577 Amboy Dr,San Jose,CA,95136,1649000,5,2.5,SAN JOSE,1954,6000,1975,1,844,,Active,January-18-2025 01:30 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/San-Jose/577-Amboy-Dr-95136/home/1433736,MLSListings,ML81990692,N,Y,37.2655351,-121.8575321
MLS Listing,,Multi-Family (2-4 Unit),1171 Locust St,San Jose,CA,95110,995000,4,2.0,SAN JOSE,1816,5535,1972,1,548,,Active,January-22-2025 01:00 PM,January-22-2025 02:30 PM,https://www.redfin.com/CA/San-Jose/1171-Locust-St-95110/home/1548830,MLSListings,ML81990688,N,Y,37.3152376,-121.8826324
MLS Listing,,Single Family Residential,5951 Kyburz Pl,San Jose,CA,95120,1995000,3,2.5,SAN JOSE,2535,3513,1982,1,787,925,Active,January-19-2025 01:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/5951-Kyburz-Pl-95120/home/1639438,MLSListings,ML81990687,N,Y,37.2352654,-121.8822681
MLS Listing,,Single Family Residential,1239 E San Fernando St,San Jose,CA,95116,1290000,3,2.0,San Jose,1301,8220,1920,1,992,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/1239-E-San-Fernando-St-95116/home/1862606,MLSListings,ML81990068,N,Y,37.3462528,-121.8652004
MLS Listing,,Single Family Residential,1934 Trenton Dr,San Jose,CA,95124,2299000,4,2.5,SAN JOSE,1849,8769,1955,1,1243,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/1934-Trenton-Dr-95124/home/1501169,MLSListings,ML81990685,N,Y,37.2687909,-121.9266664
MLS Listing,,Single Family Residential,1936 Kammerer Ave,San Jose,CA,95116,1000000,3,1.0,Alum Rock,1056,5330,1940,1,947,,Active,,,https://www.redfin.com/CA/San-Jose/1936-Kammerer-Ave-95116/home/841670,MetroList,225004791,N,Y,37.3489418,-121.8466315
MLS Listing,,Single Family Residential,1360 Vernal Dr,San Jose,CA,95130,1898000,4,2.0,SAN JOSE,1248,6039,1958,1,1521,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/1360-Vernal-Dr-95130/home/1545426,MLSListings,ML81989639,N,Y,37.2992115,-121.9733179
MLS Listing,,Multi-Family (2-4 Unit),6471 Bollinger Rd,Cupertino,CA,95014,1850000,5,2.0,CUPERTINO,1989,8241,1962,1,930,,Active,January-22-2025 11:00 AM,January-22-2025 12:30 PM,https://www.redfin.com/CA/Cupertino/6471-Bollinger-Rd-95014/home/1344919,MLSListings,ML81990676,N,Y,37.3104269,-122.0171686
MLS Listing,,Condo/Co-op,410 Auburn Way #2,San Jose,CA,95129,649800,2,1.5,SAN JOSE,1099,,1970,1,591,480,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/410-Auburn-Way-95129/unit-2/home/744905,MLSListings,ML81990671,N,Y,37.3194326,-121.9817464
MLS Listing,,Multi-Family (2-4 Unit),1182 Bismarck Dr,Campbell,CA,95008,1575000,5,2.0,CAMPBELL,1790,8056,1959,1,880,,Active,January-22-2025 11:00 AM,January-22-2025 12:30 PM,https://www.redfin.com/CA/Campbell/1182-Bismarck-Dr-95008/home/838313,MLSListings,ML81990669,N,Y,37.294761,-121.970699
MLS Listing,,Single Family Residential,1573 Ferndale Dr,San Jose,CA,95118,1499999,3,2.0,San Jose,1762,6386,1960,1,851,,Active,January-18-2025 01:00 PM,January-18-2025 02:00 PM,https://www.redfin.com/CA/San-Jose/1573-Ferndale-Dr-95118/home/1029411,MLSListings,ML81990668,N,Y,37.242887,-121.9011952
MLS Listing,,Condo/Co-op,2701 Lone Bluff Way #18,San Jose,CA,95111,590000,2,1.5,SAN JOSE,867,462,1983,1,681,350,Active,,,https://www.redfin.com/CA/San-Jose/2701-Lone-Bluff-Way-95111/unit-18/home/749204,MLSListings,ML81990667,N,Y,37.301931,-121.8394802
MLS Listing,,Multi-Family (2-4 Unit),336 N 11th St,San Jose,CA,95112,975000,4,2.0,SAN JOSE,1718,5750,1971,1,568,,Active,January-22-2025 04:00 PM,January-22-2025 05:00 PM,https://www.redfin.com/CA/San-Jose/336-N-11th-St-95112/home/1620411,MLSListings,ML81990661,N,Y,37.3465684,-121.8836995
MLS Listing,,Single Family Residential,285 William Manly St,San Jose,CA,95136,1488000,5,4.0,San Jose,2178,2290,2017,1,683,129,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/285-William-Manly-St-95136/home/143042240,MLSListings,ML81990660,N,Y,37.2843796,-121.8540668
MLS Listing,,Multi-Family (2-4 Unit),730 Banff St,San Jose,CA,95116,950000,4,2.0,SAN JOSE,1450,5350,1954,1,655,,Active,January-22-2025 01:00 PM,January-22-2025 02:30 PM,https://www.redfin.com/CA/San-Jose/730-Banff-St-95116/home/194332134,MLSListings,ML81990657,N,Y,37.3397476,-121.8564099
MLS Listing,,Condo/Co-op,4015 Wimbledon Ct,San Jose,CA,95135,1025000,2,2.5,SAN JOSE,1675,,1996,1,612,1344,Active,,,https://www.redfin.com/CA/San-Jose/4015-Wimbledon-Ct-95135/home/963540,MLSListings,ML81990656,N,Y,37.291234,-121.755208
MLS Listing,,Single Family Residential,682 Colleen Dr,San Jose,CA,95123,1969000,4,3.0,SAN JOSE,2482,9453,1978,1,793,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/682-Colleen-Dr-95123/home/640464,MLSListings,ML81990646,N,Y,37.2286992,-121.8346992
MLS Listing,,Single Family Residential,1513 Shaw Dr,San Jose,CA,95118,1750000,3,2.0,SAN JOSE,1631,6649,1959,1,1073,,Active,January-18-2025 01:30 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/1513-Shaw-Dr-95118/home/956957,MLSListings,ML81990644,N,Y,37.2697701,-121.8957389
MLS Listing,,Condo/Co-op,1550 Technology Dr #3105,San Jose,CA,95110,799000,2,2.0,San Jose,1133,1031,2005,1,705,652,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/1550-Technology-Dr-95110/unit-3105/home/2123575,MLSListings,ML81990643,N,Y,37.3629424,-121.9146423
MLS Listing,,Single Family Residential,308 Crest Dr,San Jose,CA,95127,1400000,3,3.0,SAN JOSE,1700,8320,1932,1,824,,Active,January-18-2025 01:00 PM,January-18-2025 03:30 PM,https://www.redfin.com/CA/San-Jose/308-Crest-Dr-95127/home/1289373,MLSListings,ML81988889,N,Y,37.3836646,-121.8216753
MLS Listing,,Townhouse,536 Cinnamon Dr,San Jose,CA,95111,775000,4,2.5,SAN JOSE,1461,1470,1969,1,530,352,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/536-Cinnamon-Dr-95111/home/920479,MLSListings,ML81990641,N,Y,37.2878479,-121.830301
MLS Listing,,Townhouse,3388 Landess Ave Unit B,San Jose,CA,95132,690000,2,1.5,SAN JOSE,976,901,1970,1,707,226,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/3388-Landess-Ave-95132/unit-B/home/1651227,MLSListings,ML81990614,N,Y,37.4213635,-121.8619029
MLS Listing,,Single Family Residential,6099 Bigelow Ct,San Jose,CA,95123,1325000,3,2.0,SAN JOSE,1143,6552,1968,1,1159,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/6099-Bigelow-Ct-95123/home/1505217,MLSListings,ML81988281,N,Y,37.2372332,-121.8082271
MLS Listing,,Single Family Residential,1458 Bellemeade St,San Jose,CA,95131,2280000,5,3.0,SAN JOSE,2410,4050,1998,1,946,,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/1458-Bellemeade-St-95131/home/688461,MLSListings,ML81990633,N,Y,37.3729458,-121.881125
MLS Listing,,Single Family Residential,443 Calero Ave,San Jose,CA,95123,1400000,3,2.0,BLOSSOM VALLEY,1342,5974,1968,1,1043,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/443-Calero-Ave-95123/home/1319679,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41082362,N,Y,37.2425027,-121.8278078
MLS Listing,,Single Family Residential,309 Otono Ct,San Jose,CA,95111,1100000,3,2.5,SAN JOSE,1641,3279,1979,1,670,180,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/309-Otono-Ct-95111/home/1844640,MLSListings,ML81990628,N,Y,37.2705566,-121.8133109
MLS Listing,,Single Family Residential,1674 Nugget Ct,San Jose,CA,95127,1149000,4,2.0,SAN JOSE,1353,5300,1971,1,849,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/1674-Nugget-Ct-95127/home/850355,MLSListings,ML81990627,N,Y,37.3477191,-121.8144824
MLS Listing,,Condo/Co-op,1211 Caspian Sea Dr,San Jose,CA,95126,778000,2,1.0,SAN JOSE,900,3545,1977,1,864,716,Active,January-18-2025 01:30 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/1211-Caspian-Sea-Dr-95126/home/1198884,MLSListings,ML81990615,N,Y,37.3024239,-121.9197883
MLS Listing,,Single Family Residential,5072 Yorkton Way,San Jose,CA,95130,2698000,4,3.5,SAN JOSE,1907,6048,1959,1,1415,,Active,January-18-2025 01:00 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/San-Jose/5072-Yorkton-Way-95130/home/815136,MLSListings,ML81990611,N,Y,37.2739144,-121.9893873
MLS Listing,,Single Family Residential,1975 Scott St,San Jose,CA,95128,799988,2,1.0,SAN JOSE,680,1400,1920,1,1176,,Active,January-18-2025 01:30 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/San-Jose/1975-Scott-St-95128/home/1378217,MLSListings,ML81990608,N,Y,37.3200086,-121.9262794
MLS Listing,,Townhouse,1020 Whitebick Dr,San Jose,CA,95129,1719000,3,2.5,San Jose,1532,1920,1973,1,1122,455,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/1020-Whitebick-Dr-95129/home/796706,MLSListings,ML81990607,N,Y,37.3082314,-122.011526
MLS Listing,,Multi-Family (2-4 Unit),1084-1086 Portola Ave,San Jose,CA,95126,2795000,6,4.0,SAN JOSE,3284,7831,2002,1,851,,Active,,,https://www.redfin.com/CA/San-Jose/1084-Portola-Ave-95126/home/1048815,MLSListings,ML81990603,N,Y,37.3452034,-121.9313932
MLS Listing,,Townhouse,6137 Thicket Way,San Jose,CA,95119,878000,3,2.5,San Jose,1252,,1996,1,701,378,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/6137-Thicket-Way-95119/home/1054625,MLSListings,ML81986934,N,Y,37.240065,-121.7951906
MLS Listing,,Townhouse,607 La Maison Dr,San Jose,CA,95128,779000,2,2.0,SAN JOSE,1084,,1986,1,719,619,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/607-La-Maison-Dr-95128/home/1698911,MLSListings,ML81988110,N,Y,37.3158428,-121.946357
MLS Listing,,Single Family Residential,648 Colleen Dr,San Jose,CA,95123,1780000,3,2.0,SAN JOSE,1531,7405,1975,1,1163,,Active,January-18-2025 03:00 PM,January-18-2025 05:30 PM,https://www.redfin.com/CA/San-Jose/648-Colleen-Dr-95123/home/1394616,MLSListings,ML81989105,N,Y,37.227572,-121.8327829
MLS Listing,,Townhouse,401 Northlake Dr #4,San Jose,CA,95117,998000,3,2.5,SAN JOSE,1626,,1985,1,614,497,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/401-Northlake-Dr-95117/unit-4/home/752112,MLSListings,ML81990592,N,Y,37.3193997,-121.9686225
MLS Listing,,Single Family Residential,10180 Cinnabar Hills Rd,San Jose,CA,95120,2500000,5,3.5,SAN JOSE,5741,545806,2009,1,435,,Active,January-18-2025 01:30 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/San-Jose/10180-Cinnabar-Hills-Rd-95120/home/23469817,MLSListings,ML81990591,N,Y,37.170788,-121.819457
MLS Listing,,Condo/Co-op,3531 Ivalynn Cir,San Jose,CA,95132,798000,2,2.0,SAN JOSE,934,,1986,1,854,465,Active,January-18-2025 01:30 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/3531-Ivalynn-Cir-95132/home/1029927,MLSListings,ML81989281,N,Y,37.4016006,-121.8469074
MLS Listing,,Mobile/Manufactured Home,552 Millpond Dr #552,San Jose,CA,95125,349900,3,2.0,SAN JOSE,1440,,1977,2,243,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/552-Mill-Pond-Dr-95125/unit-552/home/63742771,MLSListings,ML81990508,N,Y,37.2954942,-121.8707816
MLS Listing,,Single Family Residential,16162 E Mozart Ave,Los Gatos,CA,95032,3949000,5,4.5,LOS GATOS,3826,8437,2024,2,1032,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Campbell/16162-E-Mozart-Ave-95008/home/192649907,MLSListings,ML81990590,N,Y,37.255709,-121.952029
MLS Listing,,Single Family Residential,7041 Polvadero Dr,San Jose,CA,95119,1298000,3,2.0,SAN JOSE,1286,6600,1971,2,1009,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/7041-Polvadero-Dr-95119/home/877510,MLSListings,ML81990587,N,Y,37.2241595,-121.7799732
MLS Listing,,Townhouse,1976 Nevets Ln,San Jose,CA,95133,998000,3,4.0,SAN JOSE,1895,,2018,2,527,250,Active,January-18-2025 01:30 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/San-Jose/1976-Nevets-Ln-95133/home/167218851,MLSListings,ML81989946,N,Y,37.368469,-121.864782
MLS Listing,,Single Family Residential,16160 E Mozart Ave,Los Gatos,CA,95032,3399000,5,4.5,LOS GATOS,3267,7050,2024,2,1040,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Los-Gatos/16160-Mozart-Ave-95032/home/1485786,MLSListings,ML81990584,N,Y,37.2559407,-121.9524217
MLS Listing,,Single Family Residential,97 Birch Ln,San Jose,CA,95127,999999,3,1.0,San Jose,1174,8100,1946,2,852,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/97-Birch-Ln-95127/home/1086238,MLSListings,ML81990579,N,Y,37.3654774,-121.8357953
MLS Listing,,Condo/Co-op,1068 Bigleaf Pl #402,San Jose,CA,95131,1250000,3,2.5,SAN JOSE,1850,,2016,2,676,799,Active,,,https://www.redfin.com/CA/San-Jose/1068-Bigleaf-Pl-95131/unit-402/home/143043385,MLSListings,ML81990569,N,Y,37.3804259,-121.8967088
