SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Mobile/Manufactured Home,1220 Vienna Dr #476,Sunnyvale,CA,94089,319900,3,2.0,SUNNYVALE,1716,,1999,106,186,,Active,,,https://www.redfin.com/CA/Sunnyvale/1220-Vienna-Dr-94089/unit-476/home/1030494,MLSListings,ML81982609,N,Y,37.4014717,-121.9983825
MLS Listing,,Multi-Family (2-4 Unit),1656 Queen Charlotte Dr,Sunnyvale,CA,94087,1999000,8,4.0,SUNNYVALE,3446,6426,1962,109,580,,Active,,,https://www.redfin.com/CA/Sunnyvale/1656-Queen-Charlotte-Dr-94087/home/726468,MLSListings,ML81982148,N,Y,37.338434,-122.0371201
MLS Listing,,Mobile/Manufactured Home,433 Sylvan Ave #84,Mountain View,CA,94041,349900,2,2.0,MOUNTAIN VIEW,1456,,1992,109,240,,Active,,,https://www.redfin.com/CA/Mountain-View/433-Sylvan-Ave-94041/unit-84/home/1528882,MLSListings,ML81982125,N,Y,37.383185,-122.05941
MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #43,Sunnyvale,CA,94089,299000,3,2.0,SUNNYVALE,1738,,1998,112,172,,Active,,,https://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-43/home/39909927,MLSListings,ML81981941,N,Y,37.4021054,-121.9996218
MLS Listing,,Condo/Co-op,1730 Halford Ave #243,Santa Clara,CA,95051,625000,2,2.0,Santa Clara,983,,1970,119,636,689,Active,,,https://www.redfin.com/CA/Santa-Clara/1730-Halford-Ave-95051/unit-243/home/942376,MLSListings,ML81981203,N,Y,37.3550534,-122.0000774
MLS Listing,,Mobile/Manufactured Home,1050 Borregas Ave #99,Sunnyvale,CA,94089,329000,3,2.0,SUNNYVALE,1537,,2003,121,214,,Active,January-18-2025 12:00 PM,January-18-2025 03:00 PM,https://www.redfin.com/CA/Sunnyvale/1050-Borregas-Ave-94089/unit-99/home/1107934,MLSListings,ML81978917,N,Y,37.400817,-122.020199
MLS Listing,,Mobile/Manufactured Home,690 Persian Dr #77,Sunnyvale,CA,94089,200000,2,2.0,SUNNYVALE,1248,,1977,126,160,,Active,,,https://www.redfin.com/CA/Sunnyvale/690-Persian-Dr-94089/unit-77/home/44583484,MLSListings,ML81980140,N,Y,37.404684,-122.0073992
MLS Listing,,Mobile/Manufactured Home,600 E Weddell Dr #258,Sunnyvale,CA,94089,249900,3,2.0,SUNNYVALE,1076,,1968,126,232,,Active,,,https://www.redfin.com/CA/Sunnyvale/600-E-Weddell-Dr-94089/unit-258/home/192541775,MLSListings,ML81980301,N,Y,37.3996324,-122.0110856
MLS Listing,,Mobile/Manufactured Home,1085 Tasman Dr #582,Sunnyvale,CA,94089,345000,3,2.0,SUNNYVALE,1507,,1994,130,229,,Active,,,https://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-582/home/812651,MLSListings,ML81974992,N,Y,37.405034,-121.9996432
MLS Listing,,Mobile/Manufactured Home,1050 Borregas Ave #1,Sunnyvale,CA,94089,390000,3,2.5,SUNNYVALE,1720,,2013,153,227,,Active,,,https://www.redfin.com/CA/Sunnyvale/1050-Borregas-Ave-94089/unit-1/home/21658839,MLSListings,ML81977208,N,Y,37.4020983,-122.020945
MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #214,Sunnyvale,CA,94089,250000,3,2.0,SUNNYVALE,1740,,2000,182,144,,Active,,,https://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-214/home/63743355,MLSListings,ML81973787,N,Y,37.4021054,-121.9996218
MLS Listing,,Condo/Co-op,3578 Rambla Pl #133,Santa Clara,CA,95051,1588000,1,1.5,LAWRENCE,1840,,2021,191,863,682,Active,,,https://www.redfin.com/CA/Santa-Clara/3578-Rambla-Pl-95051/unit-133/home/181215326,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41065389,N,Y,37.3753718,-121.9950531
MLS Listing,,Single Family Residential,1472 Hampton Dr,Sunnyvale,CA,94087,2299000,3,1.5,SUNNYVALE,1102,6970,1950,239,2086,,Active,,,https://www.redfin.com/CA/Sunnyvale/1472-Hampton-Dr-94087/home/1297302,MLSListings,ML81966908,N,Y,37.3463915,-122.0129672
MLS Listing,,Mobile/Manufactured Home,690 Persian Dr #31,Sunnyvale,CA,94089,249900,2,2.0,SUNNYVALE,1458,,2001,263,171,,Active,,,https://www.redfin.com/CA/Sunnyvale/690-Persian-Dr-94089/unit-31/home/1746832,MLSListings,ML81963436,N,Y,37.404684,-122.0073992
MLS Listing,,Mobile/Manufactured Home,1111 Morse Ave #227,Sunnyvale,CA,94089,399000,2,2.0,SUNNYVALE,1352,,2022,265,295,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Sunnyvale/1111-Morse-Ave-94089/unit-227/home/21856112,MLSListings,ML81963188,N,Y,37.4020179,-122.0162375
MLS Listing,,Mobile/Manufactured Home,690 Persian Dr #52,Sunnyvale,CA,94085,439900,3,2.0,SUNNYVALE,1800,,2020,469,244,,Active,,,https://www.redfin.com/CA/Sunnyvale/690-Persian-Dr-94089/unit-52/home/184115636,MLSListings,ML81944311,N,Y,37.404684,-122.0073992
New Construction Home,,Condo/Co-op,400 Siam Ter #6,Sunnyvale,CA,94089,1390434,2,2.0,Sunnyvale,1185,,2025,1,1173,,Active,,,https://www.redfin.com/CA/Sunnyvale/400-Siam-Ter-94089/unit-6/home/192638196,Zillow,324E20A39297,N,Y,37.40166473388672,-122.013427734375
New Construction Home,,Condo/Co-op,400 Siam Trl #9,Sunnyvale,CA,94089,1303958,2,2.0,Sunnyvale,1185,,2025,1,1100,,Active,,,https://www.redfin.com/CA/Sunnyvale/400-Siam-Ter-94089/unit-9/home/191157981,Zillow,4B08274576FC,N,Y,37.40166473388672,-122.013427734375
New Construction Home,,Condo/Co-op,400 Siam Ter #5,Sunnyvale,CA,94089,1520215,2,2.0,Sunnyvale,1357,,2025,1,1120,,Active,,,https://www.redfin.com/CA/Sunnyvale/400-Siam-Ter-94089/unit-5/home/192638197,Zillow,38C2F903E764,N,Y,37.40166473388672,-122.013427734375
New Construction Home,,Condo/Co-op,400 Siam Ter #4,Sunnyvale,CA,94089,1443994,2,2.0,Sunnyvale,1360,,2025,1,1062,,Active,,,https://www.redfin.com/CA/Sunnyvale/400-Siam-Ter-94089/unit-4/home/192638198,Zillow,9700EF6643A5,N,Y,37.40166473388672,-122.013427734375
New Construction Home,,Condo/Co-op,400 Siam Ter #8,Sunnyvale,CA,94089,1422543,2,2.0,Sunnyvale,1357,,2025,1,1048,,Active,,,https://www.redfin.com/CA/Sunnyvale/400-Siam-Ter-94089/unit-8/home/192524857,Zillow,81BB7D27523E,N,Y,37.39759826660156,-121.99520111083984
New Construction Home,,Condo/Co-op,308 Torrey Pine Ter #307,Sunnyvale,CA,94086,929143,1,1.0,Sunnyvale,966,,2025,2,962,,Active,,,https://www.redfin.com/CA/Sunnyvale/308-Torrey-Pine-Ter-94086/unit-307/home/194153716,Zillow,E6BBE3C3410E,N,Y,37.3693126,-121.9991727
New Construction Home,,Condo/Co-op,1101 Artemisia Ter #4,Sunnyvale,CA,94086,2086931,4,4.0,Sunnyvale,2220,,2025,8,940,,Active,,,https://www.redfin.com/CA/Sunnyvale/1101-Artemesia-Ter-94086/unit-4/home/193766395,Zillow,68B305CEA362,N,Y,37.370295,-122.0017737
New Construction Home,,Condo/Co-op,308 Torrey Pine Ter #413,Sunnyvale,CA,94086,920125,1,1.0,Sunnyvale,973,,2025,9,946,,Active,,,https://www.redfin.com/CA/Sunnyvale/308-Torrey-Pine-Ter-94086/unit-413/home/193545533,Zillow,A710B2F06145,N,Y,37.3693126,-121.9991727
New Construction Home,,Condo/Co-op,308 Torrey Pine Ter,Sunnyvale,CA,94086,1699995,3,2.5,Sunnyvale,1964,,2024,56,866,,Active,,,https://www.redfin.com/CA/Sunnyvale/308-Torrey-Pine-Ter-94086/home/193663230,Zillow,CC90DBD5CD39,N,Y,37.3693126,-121.9991727
New Construction Home,,Condo/Co-op,1101 Artemisia Ter,Sunnyvale,CA,94086,1626221,2,2.5,Sunnyvale,1648,,2024,56,987,,Active,,,https://www.redfin.com/CA/Sunnyvale/1101-Artemisia-TER-94086/home/193663218,Zillow,EAE7D33F61A4,N,Y,37.370094299316406,-122.0001449584961
New Construction Home,,Condo/Co-op,308 Torrey Pine Ter #113,Sunnyvale,CA,94086,1767080,3,2.5,Sunnyvale,2121,,2024,58,833,,Active,,,https://www.redfin.com/CA/Sunnyvale/308-Torrey-Pine-Ter-94086/unit-113/home/193638298,Zillow,23A55AA60132,N,Y,37.3693126,-121.9991727
New Construction Home,,Condo/Co-op,308 Torrey Pine Ter #201,Sunnyvale,CA,94086,1765188,2,2.5,Sunnyvale,2322,,2024,79,760,,Active,,,https://www.redfin.com/CA/Sunnyvale/308-Torrey-Pine-Ter-94086/unit-201/home/191911621,Zillow,17865AC6097D,N,Y,37.3693167,-121.9991728
New Construction Home,,Condo/Co-op,1107 Artemisia Ter,Sunnyvale,CA,94086,2070995,4,4.0,Sunnyvale,2219,,2024,80,933,,Active,,,https://www.redfin.com/CA/Sunnyvale/1107-Artemesia-Ter-94086/home/191250513,Zillow,43E7A9FE9249,N,Y,37.370195,-122.0012656
New Construction Home,,Condo/Co-op,308 Torrey Pine Ter #503,Sunnyvale,CA,94086,979118,1,1.0,Sunnyvale,988,,2024,80,991,,Active,,,https://www.redfin.com/CA/Sunnyvale/308-Torrey-Pine-Ter-94086/unit-503/home/193349713,Zillow,2AE6CE562C98,N,Y,37.3693126,-121.9991727
New Construction Home,,Condo/Co-op,308 Torrey Pine Ter #304,Sunnyvale,CA,94086,1399995,2,2.0,Sunnyvale,1466,,2024,80,955,,Active,,,https://www.redfin.com/CA/Sunnyvale/308-Torrey-Pine-Ter-94086/unit-304/home/193349712,Zillow,41C11D2DD4EB,N,Y,37.3693126,-121.9991727
New Construction Home,,Condo/Co-op,308 Torrey Pine Ter #517,Sunnyvale,CA,94086,1013365,1,1.0,Sunnyvale,967,,2024,223,1048,,Active,,,https://www.redfin.com/CA/Sunnyvale/308-Torrey-Pine-Ter-94086/unit-517/home/191085615,Zillow,30B09D1B9010,N,Y,37.3693075,-121.9991477
New Construction Home,,Condo/Co-op,308 Torrey Pine Ter #420,Sunnyvale,CA,94086,1780799,3,3.0,Sunnyvale,1751,,2024,223,1017,,Active,,,https://www.redfin.com/CA/Sunnyvale/308-Torrey-Pine-Ter-94086/unit-420/home/191085610,Zillow,45880A053AE6,N,Y,37.3693075,-121.9991477
New Construction Home,,Condo/Co-op,308 Torrey Pine Ter #609,Sunnyvale,CA,94086,1573880,2,2.0,Sunnyvale,1468,,2024,223,1072,,Active,,,https://www.redfin.com/CA/Sunnyvale/308-Torrey-Pine-Ter-94086/unit-609/home/191085605,Zillow,40E1C41A7B85,N,Y,37.3693075,-121.9991477
New Construction Plan,,Condo/Co-op,Plan 5 Plan,Sunnyvale,CA,94089,1749990,3,2.5,Sunnyvale,1741,,,1,1005,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Plan-5/home/194345626,Zillow,A6E9C5E5F714,N,Y,37.4020804,-122.0132528
New Construction Plan,,Condo/Co-op,Plan 1A Plan,Sunnyvale,CA,94089,1294990,2,2.0,Sunnyvale,1185,,,1,1093,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Plan-1A/home/194345613,Zillow,FD53EDF72C97,N,Y,37.4020804,-122.0132528
New Construction Plan,,Condo/Co-op,Plan 2B Plan,Sunnyvale,CA,94089,1394990,2,2.0,Sunnyvale,1339,,,1,1042,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Plan-2B/home/194345596,Zillow,69DD3B3BCD89,N,Y,37.4020804,-122.0132528
New Construction Plan,,Condo/Co-op,Plan 3B Plan,Sunnyvale,CA,94089,1379990,2,2.0,Sunnyvale,1304,,,1,1058,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Plan-3B/home/194345592,Zillow,B29643E79895,N,Y,37.4020804,-122.0132528
New Construction Plan,,Condo/Co-op,Plan 1B Plan,Sunnyvale,CA,94089,1274990,2,2.0,Sunnyvale,1174,,,1,1086,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Plan-1B/home/194345589,Zillow,10435877E1F1,N,Y,37.4020804,-122.0132528
New Construction Plan,,Condo/Co-op,Plan 3A Plan,Sunnyvale,CA,94089,1414990,2,2.0,Sunnyvale,1360,,,1,1040,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Plan-3A/home/194345570,Zillow,00D883AB8826,N,Y,37.4020804,-122.0132528
New Construction Plan,,Condo/Co-op,Plan 2A Plan,Sunnyvale,CA,94089,1404990,2,2.0,Sunnyvale,1357,,,1,1035,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Plan-2A/home/194345562,Zillow,8DFC7C8D1D3D,N,Y,37.4020804,-122.0132528
New Construction Plan,,Condo/Co-op,Plan 4 Plan,Sunnyvale,CA,94089,1544990,2,2.5,Sunnyvale,1535,,,1,1007,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Plan-4/home/194345560,Zillow,5D70638A33C6,N,Y,37.4020804,-122.0132528
New Construction Plan,,Condo/Co-op,Plan 6 Plan,Sunnyvale,CA,94089,1804990,3,3.5,Sunnyvale,1844,,,1,979,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Plan-6/home/194345559,Zillow,257A85B1AF1B,N,Y,37.4020804,-122.0132528
New Construction Plan,,Condo/Co-op,2G Plan,Sunnyvale,CA,94086,1624995,2,2.5,Sunnyvale,2322,,,59,700,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/2G/home/193627833,Zillow,E85E1FEFBCCE,N,Y,37.37002,-122.00011
New Construction Plan,,Condo/Co-op,Murphy Plan,Sunnyvale,CA,94086,2089995,4,3.5,Sunnyvale,2387,,,64,876,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Murphy/home/188307966,Zillow,FDA16A04F71A,N,Y,37.37002,-122.00011
New Construction Plan,,Townhouse,Vida Plan 2 Plan,Sunnyvale,CA,94087,1472000,3,2.0,Sunnyvale,1415,,,174,1040,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Vida-Plan-2/home/191847146,Zillow,91567B770F27,N,Y,37.3518451,-122.0297156
New Construction Plan,,Condo/Co-op,3TH Plan,Sunnyvale,CA,94086,1659995,3,2.5,Sunnyvale,1955,,,223,849,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/3TH/home/191085608,Zillow,1B6D9896D6A1,N,Y,37.37002,-122.00011
New Construction Plan,,Condo/Co-op,2A Plan,Sunnyvale,CA,94086,1409995,2,2.0,Sunnyvale,1462,,,223,964,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/2A/home/191085600,Zillow,771F2BE3E8E2,N,Y,37.37002,-122.00011
New Construction Plan,,Condo/Co-op,1A Plan,Sunnyvale,CA,94086,898565,1,1.0,Sunnyvale,962,,,223,934,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/1A/home/191085578,Zillow,7C71E55118AB,N,Y,37.37002,-122.00011
New Construction Plan,,Condo/Co-op,3E Plan,Sunnyvale,CA,94086,1699995,3,3.0,Sunnyvale,1751,,,223,971,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/3E/home/191085575,Zillow,DD01A755BE5F,N,Y,37.37002,-122.00011
New Construction Plan,,Condo/Co-op,1E Plan,Sunnyvale,CA,94086,939995,1,1.0,Sunnyvale,988,,,223,951,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/1E/home/191085552,Zillow,B21660B09813,N,Y,37.37002,-122.00011
New Construction Plan,,Condo/Co-op,2C Plan,Sunnyvale,CA,94086,1389995,2,2.0,Sunnyvale,1263,,,223,1101,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/2C/home/191085533,Zillow,E8608B44F36D,N,Y,37.37002,-122.00011
New Construction Plan,,Townhouse,Vida Plan 1 Plan,Sunnyvale,CA,94087,1389000,2,2.5,Sunnyvale,1378,,,239,1008,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Vida-Plan-1/home/190738789,Zillow,530ED5F5D9AA,N,Y,37.3518451,-122.0297156
New Construction Plan,,Townhouse,Vida Plan 5 Plan,Sunnyvale,CA,94087,1608000,3,3.0,Sunnyvale,1618,,,253,994,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Vida-Plan-5/home/190738857,Zillow,4E671F2A392D,N,Y,37.3518451,-122.0297156
New Construction Plan,,Townhouse,Vida Plan 8 Plan,Sunnyvale,CA,94087,1872500,4,3.0,Sunnyvale,2037,,,253,919,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Vida-Plan-8/home/190738845,Zillow,0F7249BE85FE,N,Y,37.3518451,-122.0297156
New Construction Plan,,Townhouse,Vida Plan 7 Plan,Sunnyvale,CA,94087,1781000,3,3.0,Sunnyvale,1931,,,253,922,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Vida-Plan-7/home/190738836,Zillow,32EF5F2A8613,N,Y,37.3518451,-122.0297156
New Construction Plan,,Townhouse,Vida Plan 6 Plan,Sunnyvale,CA,94087,1651000,3,3.0,Sunnyvale,1740,,,253,949,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Vida-Plan-6/home/190738761,Zillow,D20DEC71B596,N,Y,37.3518451,-122.0297156
New Construction Plan,,Single Family Residential,Vida Plan 3 Plan,Sunnyvale,CA,94087,1588000,3,2.0,Sunnyvale,1522,,,253,1043,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Vida-Plan-3/home/190738734,Zillow,3E346871D454,N,Y,37.3518451,-122.0297156
New Construction Plan,,Mobile/Manufactured Home,"1225 Vienna Drive, #725 Plan",Sunnyvale,CA,94089,319900,2,3.0,Sunnyvale,1580,,,436,202,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/1225-Vienna-Drive-725/home/188417275,Zillow,2C6DA2157A70,N,Y,37.4015533,-121.9990511
New Construction Plan,,Condo/Co-op,Tasman Plan,Sunnyvale,CA,94086,1783995,3,3.5,Sunnyvale,1917,,,436,931,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Tasman/home/188287257,Zillow,F7A03D1DEED3,N,Y,37.37002,-122.00011
New Construction Plan,,Condo/Co-op,Wilcox Plan,Sunnyvale,CA,94086,1584995,2,2.5,Sunnyvale,1658,,,436,956,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Wilcox/home/188289552,Zillow,7C2C29D4B640,N,Y,37.37002,-122.00011
New Construction Plan,,Mobile/Manufactured Home,"1225 Vienna Drive, #730 Plan",Sunnyvale,CA,94089,334900,2,3.0,Sunnyvale,1580,,,436,212,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/1225-Vienna-Drive-730/home/188397884,Zillow,87E4454ACBF0,N,Y,37.4015533,-121.9990511
New Construction Plan,,Condo/Co-op,Encina Plan,Sunnyvale,CA,94086,2039995,4,4.0,Sunnyvale,2219,,,436,919,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Encina/home/188303917,Zillow,F82CB1C43627,N,Y,37.37002,-122.00011
New Construction Plan,,Mobile/Manufactured Home,"1225 Vienna Drive, #727 Plan",Sunnyvale,CA,94089,324900,2,3.0,Sunnyvale,1560,,,436,208,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/1225-Vienna-Drive-727/home/188380448,Zillow,A2EB1EA1296E,N,Y,37.4015533,-121.9990511
New Construction Plan,,Condo/Co-op,Crossman Plan,Sunnyvale,CA,94086,2185995,4,3.5,Sunnyvale,2346,,,436,932,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/Crossman/home/188306658,Zillow,AF99041F206C,N,Y,37.37002,-122.00011
New Construction Plan,,Mobile/Manufactured Home,"1225 Vienna Drive, #731 Plan",Sunnyvale,CA,94089,359900,2,3.0,Sunnyvale,1624,,,436,222,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/1225-Vienna-Drive-731/home/188379464,Zillow,5BA9701D5844,N,Y,37.4015533,-121.9990511
New Construction Plan,,Mobile/Manufactured Home,"1225 Vienna Drive, #729 Plan",Sunnyvale,CA,94089,324995,2,3.0,Sunnyvale,1580,,,436,206,,Active,,,https://www.redfin.com/CA/Sunnyvale/Sunnyvale/1225-Vienna-Drive-729/home/188379018,Zillow,7D0A0680967F,N,Y,37.4015533,-121.9990511
