SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,35978 Green St,Union City,CA,94587,1895000,4,2.5,Not Listed,2250,4513,2006,40,842,,Active,,,https://www.redfin.com/CA/Union-City/35978-Green-St-94587/home/12114641,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41080490,N,Y,37.586556,-122.0068882
MLS Listing,,Condo/Co-op,137 Aurora Plz,Union City,CA,94587,483000,2,1.0,UNION CITY,685,49234,1984,59,705,416,Active,,,https://www.redfin.com/CA/Union-City/137-Aurora-Plz-94587/home/1501582,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41079477,N,Y,37.592082,-122.003169
MLS Listing,,Townhouse,2531 Village Dr,Union City,CA,94587,870000,2,2.5,UNION CITY,1273,56811,1984,60,683,415,Active,,,https://www.redfin.com/CA/Union-City/2531-Village-Dr-94587/home/1635354,MLSListings,ML81983334,N,Y,37.5912382,-122.0385942
MLS Listing,,Single Family Residential,35955 Nickel St,Union City,CA,94587,2150000,4,2.5,UNION CITY,2472,7755,2005,74,870,,Active,,,https://www.redfin.com/CA/Union-City/35955-Nickel-St-94587/home/2111332,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41078486,N,Y,37.5855038,-122.008558
MLS Listing,,Condo/Co-op,276 Galano Plz,Union City,CA,94587,585000,2,2.0,MISSION VILLAGE,880,50943,1985,76,665,416,Active,,,https://www.redfin.com/CA/Union-City/276-Galano-Plz-94587/home/716286,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41078273,N,Y,37.593662,-122.003494
MLS Listing,,Multi-Family (2-4 Unit),2610 Hop Ranch Rd,Union City,CA,94587,1698888,6,3.0,Union City,2832,6463,1980,76,600,,Active,,,https://www.redfin.com/CA/Union-City/2610-Hop-Ranch-Rd-94587/home/1867407,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41075741,N,Y,37.593774,-122.047112
MLS Listing,,Single Family Residential,32996 Soquel,Union City,CA,94587,1500000,3,2.0,PONDEROSA,1552,4504,1980,86,966,,Active,,,https://www.redfin.com/CA/Union-City/32996-Soquel-St-94587/home/1805785,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41077565,N,Y,37.5708689,-122.0673622
MLS Listing,,Condo/Co-op,2623 Copa Del Oro Dr,Union City,CA,94587,580000,2,2.0,VILLA DE ORO,908,33401,1986,87,639,550,Active,,,https://www.redfin.com/CA/Union-City/2623-Copa-del-Oro-Dr-94587/home/1024552,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41077473,N,Y,37.5894979,-122.0380176
MLS Listing,,Single Family Residential,3263 Santa Susana Way,Union City,CA,94587,1539000,5,4.0,Union City,2155,5720,1971,94,714,,Active,,,https://www.redfin.com/CA/Union-City/3263-Santa-Susana-Way-94587/home/2032883,San Francisco MLS,424072948,N,Y,37.5935948,-122.0679196
MLS Listing,,Single Family Residential,30793 Vallejo St,Union City,CA,94587,3995000,3,2.0,UNION CITY,1441,52272,1927,110,2772,,Active,,,https://www.redfin.com/CA/Union-City/30793-Vallejo-St-94587/home/1453927,MLSListings,ML81982371,N,Y,37.5985296,-122.0800827
MLS Listing,,Multi-Family (5+ Unit),3850 Smith St,Union City,CA,94587,999000,,,UNION CITY,2503,4927,1890,154,399,,Active,,,https://www.redfin.com/CA/Union-City/3850-Smith-St-94587/home/192148605,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41070321,N,Y,37.5963214,-122.0780219
MLS Listing,,Vacant Land,32513 Mission Blvd,Hayward,CA,94544,1995000,,,Hayward,,,,594,,,Active,,,https://www.redfin.com/CA/Hayward/32513-Mission-Blvd-94544/home/185656942,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41029477,N,Y,37.612279,-122.0275054
