SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,37248 Meadowbrook Cmn #102,Fremont,CA,94536,399000,1,1.0,CENTERVILLE,736,736,1984,101,542,667,Active,,,https://www.redfin.com/CA/Fremont/37248-Meadowbrook-Cmn-94536/unit-102/home/1065669,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41076173,N,Y,37.561008,-122.00573
MLS Listing,,Condo/Co-op,37478 Parish Cir Unit 19B,Fremont,CA,94536,639900,2,2.0,FREMONT,942,,1989,107,679,360,Active,,,https://www.redfin.com/CA/Fremont/37478-Parish-Cir-94536/unit-19B/home/1350798,MLSListings,ML81982857,N,Y,37.5605166,-122.0039255
MLS Listing,,Single Family Residential,40772 Blacow Rd,Fremont,CA,94538,2249999,4,4.5,Fremont,2543,6000,2024,114,885,,Active,,,https://www.redfin.com/CA/Fremont/40772-Blacow-Rd-94538/home/1110840,San Francisco MLS,424053331,N,Y,37.5244277,-121.9741768
MLS Listing,,Multi-Family (2-4 Unit),43150 Starr St,Fremont,CA,94539,2750500,7,5.0,Fremont,4056,9230,1977,125,678,,Active,,,https://www.redfin.com/CA/Fremont/43150-Starr-St-94539/home/1971795,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40959143,N,Y,37.5351488,-121.9241826
MLS Listing,,Mobile/Manufactured Home,4141 Deep Creek Rd #34,Fremont,CA,94555,155000,2,2.0,Besaro,810,,1972,132,191,,Active,,,https://www.redfin.com/CA/Fremont/4141-Deep-Creek-Rd-94555/unit-34/home/23302001,BAREIS,324071475,N,Y,37.5788818,-122.0530485
MLS Listing,,Single Family Residential,3841 Howe Ct,Fremont,CA,94538,2500000,7,3.0,Fremont,1323,7458,1958,146,1890,,Active,,,https://www.redfin.com/CA/Fremont/3841-Howe-Ct-94538/home/1949274,MetroList,224095518,N,Y,37.5250462,-121.9560275
MLS Listing,,Condo/Co-op,37474 Parish Cir Unit 19G,Fremont,CA,94536,639900,2,2.0,FREMONT,942,,1989,222,679,360,Active,,,https://www.redfin.com/CA/Fremont/37474-Parish-Cir-94536/unit-19G/home/1067423,MLSListings,ML81969307,N,Y,37.5605166,-122.0039255
MLS Listing,,Condo/Co-op,113 Mohave Cmn #24,Fremont,CA,94539,749000,2,2.0,WARM SPRINGS,1200,27526,1986,240,624,440,Active,,,https://www.redfin.com/CA/Fremont/113-Mohave-Cmn-94539/unit-24/home/1404885,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41058786,N,Y,37.492065,-121.925668
MLS Listing,,Vacant Land,44525 Vista Grande Ct,Fremont,CA,94539,3000000,,,Fremont,26036,26036,,258,115,,Active,,,https://www.redfin.com/CA/Fremont/44525-Vista-Grande-Ct-94539/home/22807765,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41058797,N,Y,37.517796,-121.909402
MLS Listing,,Vacant Land,38555 Overacker Ave,Fremont,CA,94536,15000000,0,,,,89010,,263,,,Active,,,https://www.redfin.com/CA/Fremont/38555-Overacker-Ave-94536/home/1829134,SDMLS,240009570,N,Y,37.5695887,-121.9681712
MLS Listing,,Vacant Land,38239 Fremont Blvd,Fremont,CA,94536,3900000,,,Fremont,22891,22891,,353,170,,Active,,,https://www.redfin.com/CA/Fremont/38239-Fremont-Blvd-94536/home/1306676,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41049151,N,Y,37.5531984,-121.9978024
MLS Listing,,Vacant Land,3800 Adams Ave,Fremont,CA,94538,6500000,,,Fremont,26364,26364,,1007,247,,Active,,,https://www.redfin.com/CA/Fremont/3800-Adams-Ave-94538/home/704456,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40989560,N,Y,37.5296019,-121.9563258
New Construction Home,,Townhouse,140 Quincy Ter,Fremont,CA,94536,1460932,4,2.5,Fremont,1690,,2025,2,864,,Active,,,https://www.redfin.com/CA/Fremont/140-Quincy-Ter-94536/home/194353735,Zillow,F3214D6D5936,N,Y,37.57407,-121.973617
New Construction Home,,Townhouse,115 Sennett Ter,Fremont,CA,94536,1222653,3,2.5,Fremont,1407,,2025,7,869,,Active,,,https://www.redfin.com/CA/Fremont/115-Santos-Ct-94536/home/1768506,Zillow,DE15321E9845,N,Y,37.5674008,-121.9616377
New Construction Home,,Townhouse,158 Quincy Ter,Fremont,CA,94536,1219900,3,2.5,Fremont,1407,,2025,17,867,,Active,,,https://www.redfin.com/CA/Fremont/158-Quincy-Ter-94536/home/194109412,Zillow,AADC5E5A605D,N,Y,37.57397,-121.973784
New Construction Home,,Townhouse,106 Limelight Ter,Fremont,CA,94536,1294526,3,2.0,Fremont,1672,,2024,24,774,,Active,,,https://www.redfin.com/CA/Fremont/106-Limelight-Ter-94536/home/194055912,Zillow,0D3DD02C3CE5,N,Y,37.573525,-121.972488
New Construction Home,,Townhouse,3489 Vision Cmn #1000,Fremont,CA,94538,1198880,2,2.5,Fremont,1329,,2024,32,902,,Active,,,https://www.redfin.com/CA/Fremont/3489-Vision-Cmn-94538/unit-1000/home/188571068,Zillow,D61B5F259E1E,N,Y,37.4997103,-121.9446172
New Construction Home,,Townhouse,126 Sennett Ter,Fremont,CA,94536,1466223,4,2.5,Fremont,1690,,2024,38,868,,Active,,,https://www.redfin.com/CA/Fremont/126-Sennett-Ter-94536/home/193910331,Zillow,318F3651DF58,N,Y,37.5738217,-121.9730189
New Construction Home,,Townhouse,44903 Bandwidth Cmn #1008,Fremont,CA,94538,1183880,2,2.5,Fremont,1329,,2024,66,891,,Active,,,https://www.redfin.com/CA/Fremont/44903-Bandwidth-Cmn-94538/unit-1008/home/192219707,Zillow,8F12C34B66C0,N,Y,37.503366,-121.943251
New Construction Home,,Townhouse,44903 Bandwidth Cmn #1001,Fremont,CA,94538,1163880,2,2.5,Fremont,1291,,2024,101,902,,Active,,,https://www.redfin.com/CA/Fremont/44903-Bandwidth-Cmn-94538/unit-1001/home/192219705,Zillow,305A08D51CC7,N,Y,37.503366,-121.943251
New Construction Plan,,Mobile/Manufactured Home,Southlake-4bd-2ba Plan,Fremont,CA,94538,429900,4,2.0,Fremont,1404,,,143,306,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Southlake-4bd-2ba/home/192301753,Zillow,93074F048829,N,Y,37.51203918457031,-121.95882415771484
New Construction Plan,,Mobile/Manufactured Home,Southlake-3bd-2ba Plan,Fremont,CA,94538,399900,3,2.0,Fremont,1500,,,143,267,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Southlake-3bd-2ba/home/192301752,Zillow,19B90354AA32,N,Y,37.51203918457031,-121.95882415771484
New Construction Plan,,Townhouse,Residence F3 Plan,Fremont,CA,94536,1458880,3,2.0,Fremont,1897,,,242,769,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-F3/home/190889146,Zillow,AB8987DC3B97,N,Y,37.5758154,-121.9724832
New Construction Plan,,Townhouse,Residence F2 Plan,Fremont,CA,94536,1285880,3,2.0,Fremont,1571,,,242,819,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-F2/home/190889145,Zillow,D4EBE6C9061C,N,Y,37.5758154,-121.9724832
New Construction Plan,,Townhouse,Residence F1 Plan,Fremont,CA,94536,1298880,3,2.0,Fremont,1672,,,242,777,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-F1/home/190889144,Zillow,538DE2ED8348,N,Y,37.5758154,-121.9724832
New Construction Plan,,Townhouse,Residence T3 Plan,Fremont,CA,94536,1435880,4,2.5,Fremont,1690,,,245,850,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-T3/home/190861109,Zillow,9E330ECF7C47,N,Y,37.5758154,-121.9724832
New Construction Plan,,Townhouse,Residence T2 Plan,Fremont,CA,94536,1288880,3,2.5,Fremont,1456,,,245,885,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-T2/home/190861101,Zillow,263ED5C4AE9B,N,Y,37.5758154,-121.9724832
New Construction Plan,,Townhouse,Residence T1 Plan,Fremont,CA,94536,1198880,3,2.5,Fremont,1407,,,245,852,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-T1/home/190861039,Zillow,EECBABCB9AFC,N,Y,37.5758154,-121.9724832
New Construction Plan,,Townhouse,Residence 3B Plan,Fremont,CA,94538,1223880,2,2.5,Fremont,1447,,,345,846,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-3B/home/188290243,Zillow,2BFC86EFC1F3,N,Y,37.5004019,-121.9448699
New Construction Plan,,Townhouse,Residence 2A1 Plan,Fremont,CA,94538,1163880,2,2.5,Fremont,1329,,,439,876,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-2A1/home/188292442,Zillow,5F6B841E21A3,N,Y,37.5004019,-121.9448699
New Construction Plan,,Townhouse,Residence 2B Plan,Fremont,CA,94538,1098880,3,2.0,Fremont,1523,,,439,722,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-2B/home/188287883,Zillow,0D426CC658EE,N,Y,37.5004019,-121.9448699
New Construction Plan,,Townhouse,Residence 1A1 Plan,Fremont,CA,94538,1143880,2,2.5,Fremont,1291,,,439,886,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-1A1/home/188298917,Zillow,F365A29005D4,N,Y,37.5004019,-121.9448699
New Construction Plan,,Townhouse,Residence 3A Plan,Fremont,CA,94538,1099880,3,2.0,Fremont,1502,,,439,732,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-3A/home/188289652,Zillow,0938E681E71A,N,Y,37.5004019,-121.9448699
New Construction Plan,,Townhouse,Residence 1A Plan,Fremont,CA,94538,1143880,2,2.5,Fremont,1291,,,439,886,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-1A/home/188289856,Zillow,C1F596F263D5,N,Y,37.5004019,-121.9448699
New Construction Plan,,Townhouse,Residence 1B Plan,Fremont,CA,94538,959880,2,2.0,Fremont,1279,,,439,750,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-1B/home/188300939,Zillow,FCE63DD6902F,N,Y,37.5004019,-121.9448699
New Construction Plan,,Townhouse,Residence 4A Plan,Fremont,CA,94538,1433880,3,3.5,Fremont,1796,,,439,798,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-4A/home/188275045,Zillow,8F61EBADB00D,N,Y,37.5004019,-121.9448699
New Construction Plan,,Townhouse,Residence 5B Plan,Fremont,CA,94538,1633880,4,3.5,Fremont,2313,,,439,706,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-5B/home/188271513,Zillow,FC37603262FB,N,Y,37.5004019,-121.9448699
New Construction Plan,,Townhouse,Residence 1B1 Plan,Fremont,CA,94538,1179880,2,2.5,Fremont,1350,,,439,874,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-1B1/home/188301202,Zillow,227BD4A55BA7,N,Y,37.5004019,-121.9448699
New Construction Plan,,Townhouse,Residence 2A Plan,Fremont,CA,94538,1092880,3,2.0,Fremont,1479,,,439,739,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-2A/home/188270935,Zillow,504FAEF71BD3,N,Y,37.5004019,-121.9448699
New Construction Plan,,Townhouse,Residence 2B1 Plan,Fremont,CA,94538,1163880,2,2.5,Fremont,1329,,,439,876,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-2B1/home/188275147,Zillow,B268C5C5F88B,N,Y,37.5004019,-121.9448699
New Construction Plan,,Townhouse,Residence 4B Plan,Fremont,CA,94538,1433880,3,3.5,Fremont,1796,,,439,798,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-4B/home/188287637,Zillow,FEAF5427C504,N,Y,37.5004019,-121.9448699
New Construction Plan,,Townhouse,Residence 5A Plan,Fremont,CA,94538,1633880,4,3.5,Fremont,2313,,,439,706,,Active,,,https://www.redfin.com/CA/Fremont/Fremont/Residence-5A/home/188273446,Zillow,93843673C11F,N,Y,37.5004019,-121.9448699
